timestamp_utc,parte,modelo,backend,caso_id,parametros,corrida,prompt,salida,respuesta_extraida,esperada,acierto,input_tokens,output_tokens,reasoning_tokens,visible_output_tokens,latencia_s,costo_usd,error
2026-09-20T17:22:01.967629+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.441,1.68e-05,
2026-09-20T17:22:03.182862+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.211,1.68e-05,
2026-09-20T17:22:04.411898+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.225,1.68e-05,
2026-09-20T17:22:05.502099+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.087,1.68e-05,
2026-09-20T17:22:06.502729+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,0.997,1.695e-05,
2026-09-20T17:22:07.389161+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,0.883,1.695e-05,
2026-09-20T17:22:08.502609+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.109,1.695e-05,
2026-09-20T17:22:09.634029+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.128,1.695e-05,
2026-09-20T17:22:11.041759+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.405,1.695e-05,
2026-09-20T17:22:12.604482+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.558,1.65e-05,
2026-09-20T17:22:13.628073+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.02,1.65e-05,
2026-09-20T17:22:14.654554+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.023,1.65e-05,
2026-09-20T17:22:15.774431+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.116,1.65e-05,
2026-09-20T17:22:16.904878+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.126,1.65e-05,
2026-09-20T17:22:17.971366+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.063,1.6649999999999998e-05,
2026-09-20T17:22:18.968165+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,0.993,1.6649999999999998e-05,
2026-09-20T17:22:20.232650+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.26,1.6649999999999998e-05,
2026-09-20T17:22:21.533188+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.297,1.6649999999999998e-05,
2026-09-20T17:22:22.510260+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,0.973,1.6649999999999998e-05,
2026-09-20T17:22:23.766989+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,1.253,1.635e-05,
2026-09-20T17:22:24.811878+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,1.041,1.635e-05,
2026-09-20T17:22:25.813994+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,0.998,1.635e-05,
2026-09-20T17:22:26.806625+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,0.989,1.635e-05,
2026-09-20T17:22:27.875681+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,1.065,1.635e-05,
2026-09-20T17:22:29.089859+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.211,1.635e-05,
2026-09-20T17:22:30.279030+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.186,1.635e-05,
2026-09-20T17:22:31.447468+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.164,1.635e-05,
2026-09-20T17:22:32.722386+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.271,1.635e-05,
2026-09-20T17:22:33.699657+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,0.974,1.635e-05,
2026-09-20T17:22:34.824227+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 1.0, ""top_p"": 0.5}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.12,1.605e-05,
2026-09-20T17:22:35.848567+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 1.0, ""top_p"": 0.5}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.021,1.605e-05,
2026-09-20T17:22:36.973564+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 1.0, ""top_p"": 0.5}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.122,1.605e-05,
2026-09-20T17:22:38.103047+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 1.0, ""top_p"": 0.5}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.127,1.605e-05,
2026-09-20T17:22:39.151327+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 1.0, ""top_p"": 0.5}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.044,1.605e-05,
2026-09-20T17:22:40.252365+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 1.0, ""top_p"": 0.5}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.097,1.68e-05,
2026-09-20T17:22:41.417161+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 1.0, ""top_p"": 0.5}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.161,1.68e-05,
2026-09-20T17:22:42.505927+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 1.0, ""top_p"": 0.5}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.086,1.68e-05,
2026-09-20T17:22:43.530204+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 1.0, ""top_p"": 0.5}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.02,1.68e-05,
2026-09-20T17:22:44.486323+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 1.0, ""top_p"": 0.5}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,0.952,1.68e-05,
2026-09-20T17:22:45.455407+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 1.0, ""top_p"": 0.5}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,0.965,1.65e-05,
2026-09-20T17:22:46.467994+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 1.0, ""top_p"": 0.5}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.01,1.65e-05,
2026-09-20T17:22:47.484284+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 1.0, ""top_p"": 0.5}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.012,1.65e-05,
2026-09-20T17:22:48.624111+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 1.0, ""top_p"": 0.5}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.135,1.65e-05,
2026-09-20T17:22:49.672877+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 1.0, ""top_p"": 0.5}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.046,1.65e-05,
2026-09-20T17:22:50.698178+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 1.0, ""top_p"": 0.5}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.022,1.71e-05,
2026-09-20T17:22:51.822922+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 1.0, ""top_p"": 0.5}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.12,1.71e-05,
2026-09-20T17:22:53.005541+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 1.0, ""top_p"": 0.5}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.18,1.71e-05,
2026-09-20T17:22:54.076463+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 1.0, ""top_p"": 0.5}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.068,1.71e-05,
